sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
0,16962144,87145085952,87152048096,6962144
1,27048304,87155085952,87162134256,7048304
2,37006592,87165085952,87172092544,7006592
3,40488848,87175085952,87175574800,488848
4,50465152,87185085952,87185551104,465152
5,60458720,87195085952,87195544672,458720
6,86770704,87205085952,87221856656,16770704
7,87073392,87215085952,87222159344,7073392
8,90374336,87225085952,87225460288,374336
9,116878896,87235085952,87251964848,16878896
10,117216688,87245085952,87252302640,7216688
11,120504320,87255085952,87255590272,504320
12,140574192,87265085952,87275660144,10574192
13,141320976,87275085952,87276406928,1320976
14,151382928,87285085952,87286468880,1382928
15,160368000,87295085952,87295453952,368000
16,170367920,87305085952,87305453872,367920
17,186846416,87315085952,87321932368,6846416
18,190525392,87325085952,87325611344,525392
19,203835456,87335085952,87338921408,3835456
20,216751936,87345085952,87351837888,6751936
21,220319984,87355085952,87355405936,319984
22,237131216,87365085952,87372217168,7131216
23,247102928,87375085952,87382188880,7102928
24,250456240,87385085952,87385542192,456240
25,266980320,87395085952,87402066272,6980320
26,270335216,87405085952,87405421168,335216
27,286835584,87415085952,87421921536,6835584
28,290359312,87425085952,87425445264,359312
29,307084176,87435085952,87442170128,7084176
30,319851088,87445085952,87454937040,9851088
31,330392256,87455085952,87465478208,10392256
32,331326736,87465085952,87466412688,1326736
33,340435648,87475085952,87475521600,435648
34,351543712,87485085952,87486629664,1543712
35,360427296,87495085952,87495513248,427296
36,370445952,87505085952,87505531904,445952
37,380477488,87515085952,87515563440,477488
38,397070368,87525085952,87532156320,7070368
39,400409408,87535085952,87535495360,409408
40,410354720,87545085952,87545440672,354720
41,420764336,87555085952,87555850288,764336
42,430484048,87565085952,87565570000,484048
43,446473216,87575085952,87581559168,6473216
44,457133008,87585085952,87592218960,7133008
45,460381648,87595085952,87595467600,381648
46,470530000,87605085952,87605615952,530000
47,487041040,87615085952,87622126992,7041040
48,496852112,87625085952,87631938064,6852112
49,506848112,87635085952,87641934064,6848112
50,520257920,87645085952,87655343872,10257920
51,521402384,87655085952,87656488336,1402384
52,536745216,87665085952,87671831168,6745216
53,540450528,87675085952,87675536480,450528
54,550491792,87685085952,87685577744,491792
55,560497200,87695085952,87695583152,497200
56,570508560,87705085952,87705594512,508560
57,583480976,87715085952,87718566928,3480976
58,590370320,87725085952,87725456272,370320
59,606789216,87735085952,87741875168,6789216
60,610440832,87745085952,87745526784,440832
61,620503920,87755085952,87755589872,503920
62,657001904,87765085952,87792087856,27001904
63,657300928,87775085952,87792386880,17300928
64,658588480,87785085952,87793674432,8588480
65,660474336,87795085952,87795560288,474336
66,676831792,87805085952,87811917744,6831792
67,687048048,87815085952,87822134000,7048048
68,690499584,87825085952,87825585536,499584
69,716941008,87835085952,87852026960,16941008
70,726947376,87845085952,87862033328,16947376
71,727377952,87855085952,87862463904,7377952
72,730600656,87865085952,87865686608,600656
73,740488512,87875085952,87875574464,488512
74,750441216,87885085952,87885527168,441216
75,760479248,87895085952,87895565200,479248
76,776748528,87905085952,87911834480,6748528
77,780373056,87915085952,87915459008,373056
78,790523072,87925085952,87925609024,523072
79,800497312,87935085952,87935583264,497312
80,816988160,87945085952,87952074112,6988160
81,820529664,87955085952,87955615616,529664
82,836524448,87965085952,87971610400,6524448
83,840357120,87975085952,87975443072,357120
84,850534608,87985085952,87985620560,534608
85,860434240,87995085952,87995520192,434240
86,877056272,88005085952,88012142224,7056272
87,886930240,88015085952,88022016192,6930240
88,899701216,88025085952,88034787168,9701216
89,900284384,88035085952,88035370336,284384
90,917005968,88045085952,88052091920,7005968
91,926847024,88055085952,88061932976,6847024
92,930433152,88065085952,88065519104,433152
93,940416208,88075085952,88075502160,416208
94,952585920,88085085952,88087671872,2585920
95,963197984,88095085952,88098283936,3197984
96,970405728,88105085952,88105491680,405728
97,980412976,88115085952,88115498928,412976
98,990381216,88125085952,88125467168,381216
99,1006856144,88135085952,88141942096,6856144
100,1026165280,88145085952,88161251232,16165280
101,1037022704,88155085952,88172108656,17022704
102,1037300848,88165085952,88172386800,7300848
103,1046826176,88175085952,88181912128,6826176
104,1050531376,88185085952,88185617328,531376
105,1063026960,88195085952,88198112912,3026960
106,1070513024,88205085952,88205598976,513024
107,1089527888,88215085952,88224613840,9527888
108,1096786928,88225085952,88231872880,6786928
109,1106833776,88235085952,88241919728,6833776
110,1110479568,88245085952,88245565520,479568
111,1120712224,88255085952,88255798176,712224
112,1130514976,88265085952,88265600928,514976
113,1142317872,88275085952,88277403824,2317872
114,1152824896,88285085952,88287910848,2824896
115,1160376592,88295085952,88295462544,376592
116,1170343728,88305085952,88305429680,343728
117,1180652688,88315085952,88315738640,652688
118,1190929040,88325085952,88326014992,929040
119,1200477696,88335085952,88335563648,477696
120,1215887328,88345085952,88350973280,5887328
121,1226832560,88355085952,88361918512,6832560
122,1230509488,88365085952,88365595440,509488
123,1240469104,88375085952,88375555056,469104
124,1250414608,88385085952,88385500560,414608
125,1260488528,88395085952,88395574480,488528
126,1287053728,88405085952,88422139680,17053728
127,1288585152,88415085952,88423671104,8585152
128,1297173744,88425085952,88432259696,7173744
129,1300537200,88435085952,88435623152,537200
130,1317012336,88445085952,88452098288,7012336
131,1320486688,88455085952,88455572640,486688
132,1342191776,88465085952,88477277728,12191776
133,1346753136,88475085952,88481839088,6753136
134,1350591504,88485085952,88485677456,591504
135,1360591408,88495085952,88495677360,591408
136,1370408064,88505085952,88505494016,408064
137,1380562384,88515085952,88515648336,562384
138,1390568656,88525085952,88525654608,568656
139,1405607232,88535085952,88540693184,5607232
140,1426874352,88545085952,88561960304,16874352
141,1436822080,88555085952,88571908032,16822080
142,1437318000,88565085952,88572403952,7318000
143,1440542480,88575085952,88575628432,542480
144,1450594032,88585085952,88585679984,594032
145,1468784736,88595085952,88603870688,8784736
146,1470355936,88605085952,88605441888,355936
147,1486940704,88615085952,88622026656,6940704
148,1507055984,88625085952,88642141936,17055984
149,1516777792,88635085952,88651863744,16777792
150,1517378368,88645085952,88652464320,7378368
151,1520555360,88655085952,88655641312,555360
152,1537194384,88665085952,88672280336,7194384
153,1547039552,88675085952,88682125504,7039552
154,1550578464,88685085952,88685664416,578464
155,1560491024,88695085952,88695576976,491024
156,1570499600,88705085952,88705585552,499600
157,1580458736,88715085952,88715544688,458736
158,1595070976,88725085952,88730156928,5070976
159,1607146992,88735085952,88742232944,7146992
160,1610547296,88745085952,88745633248,547296
161,1626836848,88755085952,88761922800,6836848
162,1630494144,88765085952,88765580096,494144
163,1640492176,88775085952,88775578128,492176
164,1658182336,88785085952,88793268288,8182336
165,1660435408,88795085952,88795521360,435408
166,1670480880,88805085952,88805566832,480880
167,1680487888,88815085952,88815573840,487888
168,1690521248,88825085952,88825607200,521248
169,1700462848,88835085952,88835548800,462848
170,1710514112,88845085952,88845600064,514112
171,1721385776,88855085952,88856471728,1385776
172,1730479744,88865085952,88865565696,479744
173,1740532608,88875085952,88875618560,532608
174,1757031488,88885085952,88892117440,7031488
175,1766882128,88895085952,88901968080,6882128
176,1770717280,88905085952,88905803232,717280
177,1786777072,88915085952,88921863024,6777072
178,1790357568,88925085952,88925443520,357568
179,1807093744,88935085952,88942179696,7093744
180,1810694832,88945085952,88945780784,694832
181,1820787984,88955085952,88955873936,787984
182,1836879328,88965085952,88971965280,6879328
183,1847655392,88975085952,88982741344,7655392
184,1850403568,88985085952,88985489520,403568
185,1866871312,88995085952,89001957264,6871312
186,1870599840,89005085952,89005685792,599840
187,1887233888,89015085952,89022319840,7233888
188,1890668080,89025085952,89025754032,668080
189,1910673600,89035085952,89045759552,10673600
190,1917087440,89045085952,89052173392,7087440
191,1920623360,89055085952,89055709312,623360
192,1930583376,89065085952,89065669328,583376
193,1947199328,89075085952,89082285280,7199328
194,1963807472,89085085952,89098893424,13807472
195,1974324288,89095085952,89109410240,14324288
196,1976971760,89105085952,89112057712,6971760
197,1980565376,89115085952,89115651328,565376
198,1990582128,89125085952,89125668080,582128
199,2007257280,89135085952,89142343232,7257280
200,2010586432,89145085952,89145672384,586432
201,2020571360,89155085952,89155657312,571360
202,2046806064,89165085952,89181892016,16806064
203,2047133024,89175085952,89182218976,7133024
204,2050454592,89185085952,89185540544,454592
205,2067215408,89195085952,89202301360,7215408
206,2074462688,89205085952,89209548640,4462688
207,2086832640,89215085952,89221918592,6832640
208,2100553088,89225085952,89235639040,10553088
209,2101313232,89235085952,89236399184,1313232
210,2110364352,89245085952,89245450304,364352
211,2120581344,89255085952,89255667296,581344
212,2130497728,89265085952,89265583680,497728
213,2140464512,89275085952,89275550464,464512
214,2150465296,89285085952,89285551248,465296
215,2166805232,89295085952,89301891184,6805232
216,2174817920,89305085952,89309903872,4817920
217,2180488320,89315085952,89315574272,488320
218,2190467968,89325085952,89325553920,467968
219,2200470496,89335085952,89335556448,470496
220,2210597584,89345085952,89345683536,597584
221,2226943328,89355085952,89362029280,6943328
222,2230482240,89365085952,89365568192,482240
223,2240426016,89375085952,89375511968,426016
224,2250480528,89385085952,89385566480,480528
225,2260391344,89395085952,89395477296,391344
226,2270463936,89405085952,89405549888,463936
227,2290096864,89415085952,89425182816,10096864
228,2296818272,89425085952,89431904224,6818272
229,2300353488,89435085952,89435439440,353488
230,2310434304,89445085952,89445520256,434304
231,2320434896,89455085952,89455520848,434896
232,2336905008,89465085952,89471990960,6905008
233,2340366784,89475085952,89475452736,366784
234,2353293232,89485085952,89488379184,3293232
235,2360494384,89495085952,89495580336,494384
236,2370603200,89505085952,89505689152,603200
237,2387154160,89515085952,89522240112,7154160
238,2390366160,89525085952,89525452112,366160
239,2400373136,89535085952,89535459088,373136
240,2416453712,89545085952,89551539664,6453712
241,2420360352,89555085952,89555446304,360352
242,2430389680,89565085952,89565475632,389680
243,2447037296,89575085952,89582123248,7037296
244,2450733808,89585085952,89585819760,733808
245,2467078048,89595085952,89602164000,7078048
246,2486778224,89605085952,89621864176,16778224
247,2487071408,89615085952,89622157360,7071408
248,2490725680,89625085952,89625811632,725680
249,2507067104,89635085952,89642153056,7067104
250,2510674688,89645085952,89645760640,674688
251,2520571824,89655085952,89655657776,571824
252,2530593376,89665085952,89665679328,593376
253,2542799248,89675085952,89677885200,2799248
254,2550367056,89685085952,89685453008,367056
255,2560460896,89695085952,89695546848,460896
256,2570528592,89705085952,89705614544,528592
257,2580484736,89715085952,89715570688,484736
258,2605679856,89725085952,89740765808,15679856
259,2605979392,89735085952,89741065344,5979392
260,2610378144,89745085952,89745464096,378144
261,2626993488,89755085952,89762079440,6993488
262,2630464224,89765085952,89765550176,464224
263,2656823248,89775085952,89791909200,16823248
264,2657144176,89785085952,89792230128,7144176
265,2669173264,89795085952,89804259216,9173264
266,2670354096,89805085952,89805440048,354096
267,2686870480,89815085952,89821956432,6870480
268,2696836912,89825085952,89831922864,6836912
269,2700501712,89835085952,89835587664,501712
270,2710503056,89845085952,89845589008,503056
271,2720497040,89855085952,89855582992,497040
272,2732346688,89865085952,89867432640,2346688
273,2740337984,89875085952,89875423936,337984
274,2750503840,89885085952,89885589792,503840
275,2766904560,89895085952,89901990512,6904560
276,2770941440,89905085952,89906027392,941440
277,2785158336,89915085952,89920244288,5158336
278,2796966720,89925085952,89932052672,6966720
279,2800420864,89935085952,89935506816,420864
280,2810504416,89945085952,89945590368,504416
281,2820477696,89955085952,89955563648,477696
282,2830452192,89965085952,89965538144,452192
283,2840472784,89975085952,89975558736,472784
284,2858805088,89985085952,89993891040,8805088
285,2860398432,89995085952,89995484384,398432
286,2870494144,90005085952,90005580096,494144
287,2880539600,90015085952,90015625552,539600
288,2890450976,90025085952,90025536928,450976
289,2900678752,90035085952,90035764704,678752
290,2910493408,90045085952,90045579360,493408
291,2922057264,90055085952,90057143216,2057264
292,2930329728,90065085952,90065415680,329728
293,2940501760,90075085952,90075587712,501760
294,2957020528,90085085952,90092106480,7020528
295,2967023072,90095085952,90102109024,7023072
296,2985125408,90105085952,90120211360,15125408
297,2986708544,90115085952,90121794496,6708544
298,2990371344,90125085952,90125457296,371344
299,3000467984,90135085952,90135553936,467984
