sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
0,10639904,80071010784,80071650688,639904
1,20607888,80081010784,80081618672,607888
2,30596528,80091010784,80091607312,596528
3,40664064,80101010784,80101674848,664064
4,50661328,80111010784,80111672112,661328
5,60539840,80121010784,80121550624,539840
6,70625424,80131010784,80131636208,625424
7,80641968,80141010784,80141652752,641968
8,90656992,80151010784,80151667776,656992
9,100614160,80161010784,80161624944,614160
10,110645952,80171010784,80171656736,645952
11,120736560,80181010784,80181747344,736560
12,130762528,80191010784,80191773312,762528
13,140774912,80201010784,80201785696,774912
14,150691888,80211010784,80211702672,691888
15,160555360,80221010784,80221566144,555360
16,170589184,80231010784,80231599968,589184
17,180439968,80241010784,80241450752,439968
18,190516976,80251010784,80251527760,516976
19,200847392,80261010784,80261858176,847392
20,210741040,80271010784,80271751824,741040
21,220546528,80281010784,80281557312,546528
22,230769552,80291010784,80291780336,769552
23,240552816,80301010784,80301563600,552816
24,250803488,80311010784,80311814272,803488
25,260582864,80321010784,80321593648,582864
26,270532960,80331010784,80331543744,532960
27,280522384,80341010784,80341533168,522384
28,290583776,80351010784,80351594560,583776
29,300556064,80361010784,80361566848,556064
30,310607024,80371010784,80371617808,607024
31,320677408,80381010784,80381688192,677408
32,330605024,80391010784,80391615808,605024
33,340811536,80401010784,80401822320,811536
34,350818720,80411010784,80411829504,818720
35,360937968,80421010784,80421948752,937968
36,370878160,80431010784,80431888944,878160
37,380760080,80441010784,80441770864,760080
38,390931536,80451010784,80451942320,931536
39,400689072,80461010784,80461699856,689072
40,410701920,80471010784,80471712704,701920
41,420599680,80481010784,80481610464,599680
42,430576560,80491010784,80491587344,576560
43,440510880,80501010784,80501521664,510880
44,450589152,80511010784,80511599936,589152
45,460479008,80521010784,80521489792,479008
46,470589824,80531010784,80531600608,589824
47,480716544,80541010784,80541727328,716544
48,490510928,80551010784,80551521712,510928
49,500473968,80561010784,80561484752,473968
50,510648752,80571010784,80571659536,648752
51,520606976,80581010784,80581617760,606976
52,530590528,80591010784,80591601312,590528
53,540770640,80601010784,80601781424,770640
54,550615536,80611010784,80611626320,615536
55,560715856,80621010784,80621726640,715856
56,570589408,80631010784,80631600192,589408
57,580621808,80641010784,80641632592,621808
58,590548784,80651010784,80651559568,548784
59,600677808,80661010784,80661688592,677808
60,610579296,80671010784,80671590080,579296
61,620591600,80681010784,80681602384,591600
62,630727008,80691010784,80691737792,727008
63,640580000,80701010784,80701590784,580000
64,650578416,80711010784,80711589200,578416
65,660576208,80721010784,80721586992,576208
66,670574944,80731010784,80731585728,574944
67,680561472,80741010784,80741572256,561472
68,690626784,80751010784,80751637568,626784
69,700642576,80761010784,80761653360,642576
70,710634736,80771010784,80771645520,634736
71,720620128,80781010784,80781630912,620128
72,730592192,80791010784,80791602976,592192
73,740539056,80801010784,80801549840,539056
74,750729680,80811010784,80811740464,729680
75,760509792,80821010784,80821520576,509792
76,770560768,80831010784,80831571552,560768
77,780634864,80841010784,80841645648,634864
78,790599920,80851010784,80851610704,599920
79,800490240,80861010784,80861501024,490240
80,810588896,80871010784,80871599680,588896
81,820653008,80881010784,80881663792,653008
82,830655456,80891010784,80891666240,655456
83,840557536,80901010784,80901568320,557536
84,850524784,80911010784,80911535568,524784
85,860637904,80921010784,80921648688,637904
86,870976928,80931010784,80931987712,976928
87,880852032,80941010784,80941862816,852032
88,890915232,80951010784,80951926016,915232
89,900884160,80961010784,80961894944,884160
90,910808368,80971010784,80971819152,808368
91,920893984,80981010784,80981904768,893984
92,930860528,80991010784,80991871312,860528
93,940768736,81001010784,81001779520,768736
94,950877520,81011010784,81011888304,877520
95,960917840,81021010784,81021928624,917840
96,970843248,81031010784,81031854032,843248
97,980879888,81041010784,81041890672,879888
98,990916304,81051010784,81051927088,916304
99,1000905904,81061010784,81061916688,905904
100,1010795440,81071010784,81071806224,795440
101,1020890784,81081010784,81081901568,890784
102,1030870976,81091010784,81091881760,870976
103,1040835504,81101010784,81101846288,835504
104,1050907136,81111010784,81111917920,907136
105,1060860576,81121010784,81121871360,860576
106,1070752112,81131010784,81131762896,752112
107,1080877168,81141010784,81141887952,877168
108,1091153456,81151010784,81152164240,1153456
109,1100823104,81161010784,81161833888,823104
110,1110730864,81171010784,81171741648,730864
111,1120935552,81181010784,81181946336,935552
112,1130936304,81191010784,81191947088,936304
113,1140742544,81201010784,81201753328,742544
114,1150959808,81211010784,81211970592,959808
115,1160813472,81221010784,81221824256,813472
116,1170908752,81231010784,81231919536,908752
117,1180910704,81241010784,81241921488,910704
118,1190860368,81251010784,81251871152,860368
119,1200876336,81261010784,81261887120,876336
120,1210828656,81271010784,81271839440,828656
121,1220770224,81281010784,81281781008,770224
