sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
0,10597760,79173010688,79173608448,597760
1,20648896,79183010688,79183659584,648896
2,30634816,79193010688,79193645504,634816
3,40682096,79203010688,79203692784,682096
4,50772848,79213010688,79213783536,772848
5,60565904,79223010688,79223576592,565904
6,70608832,79233010688,79233619520,608832
7,80640624,79243010688,79243651312,640624
8,90764400,79253010688,79253775088,764400
9,100650720,79263010688,79263661408,650720
10,110749088,79273010688,79273759776,749088
11,120725296,79283010688,79283735984,725296
12,130627024,79293010688,79293637712,627024
13,140560400,79303010688,79303571088,560400
14,150509584,79313010688,79313520272,509584
15,160674288,79323010688,79323684976,674288
16,170532560,79333010688,79333543248,532560
17,180497248,79343010688,79343507936,497248
18,190610016,79353010688,79353620704,610016
19,200579328,79363010688,79363590016,579328
20,210545248,79373010688,79373555936,545248
21,220624912,79383010688,79383635600,624912
22,230635584,79393010688,79393646272,635584
23,240560000,79403010688,79403570688,560000
24,250528032,79413010688,79413538720,528032
25,260625360,79423010688,79423636048,625360
26,270605952,79433010688,79433616640,605952
27,280579520,79443010688,79443590208,579520
28,290715056,79453010688,79453725744,715056
29,300543648,79463010688,79463554336,543648
30,310499504,79473010688,79473510192,499504
31,320539040,79483010688,79483549728,539040
32,330524624,79493010688,79493535312,524624
33,340475536,79503010688,79503486224,475536
34,350530112,79513010688,79513540800,530112
35,360586160,79523010688,79523596848,586160
36,370533344,79533010688,79533544032,533344
37,380471232,79543010688,79543481920,471232
38,390583040,79553010688,79553593728,583040
39,400631248,79563010688,79563641936,631248
40,410594016,79573010688,79573604704,594016
41,420567376,79583010688,79583578064,567376
42,430571680,79593010688,79593582368,571680
43,440515968,79603010688,79603526656,515968
44,450540144,79613010688,79613550832,540144
45,460612000,79623010688,79623622688,612000
46,470485600,79633010688,79633496288,485600
47,480498144,79643010688,79643508832,498144
48,490444512,79653010688,79653455200,444512
49,500557008,79663010688,79663567696,557008
50,510522416,79673010688,79673533104,522416
51,520485312,79683010688,79683496000,485312
52,530580768,79693010688,79693591456,580768
53,540492080,79703010688,79703502768,492080
54,550462048,79713010688,79713472736,462048
55,560562816,79723010688,79723573504,562816
56,570579984,79733010688,79733590672,579984
57,580567968,79743010688,79743578656,567968
58,590583104,79753010688,79753593792,583104
59,600613088,79763010688,79763623776,613088
60,610474912,79773010688,79773485600,474912
61,620509536,79783010688,79783520224,509536
62,630611824,79793010688,79793622512,611824
