VM-exit counters per physical CPU (12 reasons):
  cpu         irq     timer      mmio       wfi   hvc-smc    sysreg    gic-if       sgi    cpu-up  sys-down   nothing     other
    1       15239     15183     45849     15183         -         -         -         -         -         -         -         -
    2        1073       746     30408      1764         7         -         -       121         -         -        11         -
    3        1945      1853        52      2732         -         -         -        18         -         -         2         -
Host periodic scheduler ticks (event-driven timer IRQs excluded):
  cpu   0:       3278
  cpu   1:       3281
  cpu   2:       3279
  cpu   3:       3278
axvisor:$ 
[2Kaxvisor:$ v
[2Kaxvisor:$ vm
[2Kaxvisor:$ vm 
[2Kaxvisor:$ vm c
[2Kaxvisor:$ vm co
[2Kaxvisor:$ vm con
[2Kaxvisor:$ vm cons
[2Kaxvisor:$ vm conso
[2Kaxvisor:$ vm consol
[2Kaxvisor:$ vm console
[2Kaxvisor:$ vm console 
[2Kaxvisor:$ vm console 2
✓ Attached VM[2] console; use Ctrl+X, then h to return to the shell
PERIODIC LATENCY START
sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
138,1390596624,38452010144,38452606768,596624
139,1400729152,38462010144,38462739296,729152
140,1410670208,38472010144,38472680352,670208
141,1420712832,38482010144,38482722976,712832
142,1430654928,38492010144,38492665072,654928
143,1440676400,38502010144,38502686544,676400
144,1450703936,38512010144,38512714080,703936
145,1460621344,38522010144,38522631488,621344
146,1470646544,38532010144,38532656688,646544
147,1480657488,38542010144,38542667632,657488
148,1490641328,38552010144,38552651472,641328
149,1500611968,38562010144,38562622112,611968
150,1510569424,38572010144,38572579568,569424
151,1520561712,38582010144,38582571856,561712
152,1530673088,38592010144,38592683232,673088
153,1540625632,38602010144,38602635776,625632
154,1550562720,38612010144,38612572864,562720
155,1560597360,38622010144,38622607504,597360
156,1570684496,38632010144,38632694640,684496
157,1580596592,38642010144,38642606736,596592
158,1590605584,38652010144,38652615728,605584
159,1600662016,38662010144,38662672160,662016
160,1610632176,38672010144,38672642320,632176
161,1620583808,38682010144,38682593952,583808
162,1630649584,38692010144,38692659728,649584
163,1640597456,38702010144,38702607600,597456
164,1650575328,38712010144,38712585472,575328
165,1660594368,38722010144,38722604512,594368
166,1670596192,38732010144,38732606336,596192
167,1680604336,38742010144,38742614480,604336
168,1690648592,38752010144,38752658736,648592
169,1700669168,38762010144,38762679312,669168
170,1710469744,38772010144,38772479888,469744
171,1720514432,38782010144,38782524576,514432
172,1730508832,38792010144,38792518976,508832
173,1740644208,38802010144,38802654352,644208
174,1750563264,38812010144,38812573408,563264
175,1760520464,38822010144,38822530608,520464
176,1770423088,38832010144,38832433232,423088
177,1780394016,38842010144,38842404160,394016
178,1790503536,38852010144,38852513680,503536
179,1800403728,38862010144,38862413872,403728
180,1810435088,38872010144,38872445232,435088
181,1820553056,38882010144,38882563200,553056
182,1830494944,38892010144,38892505088,494944
183,1840597408,38902010144,38902607552,597408
184,1850522544,38912010144,38912532688,522544
185,1860597072,38922010144,38922607216,597072
186,1870455280,38932010144,38932465424,455280
187,1880465408,38942010144,38942475552,465408
188,1890504464,38952010144,38952514608,504464
189,1900543824,38962010144,38962553968,543824
190,1910523040,38972010144,38972533184,523040
191,1920605408,38982010144,38982615552,605408
192,1930519040,38992010144,38992529184,519040
