sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
62,0,28166,0,1480,2492,0,1585,21,0
62,1,109,0,426,25796,0,5695,7,0
63,0,28621,0,1503,2492,0,1611,21,0
63,1,111,0,432,26165,0,5787,7,0
64,0,29064,0,1536,2492,0,1637,22,0
64,1,112,0,440,26532,0,5879,7,0
65,0,29515,0,1565,2492,0,1662,22,0
65,1,115,0,449,26903,0,5970,8,0
66,0,29965,0,1594,2492,0,1687,22,0
66,1,118,0,454,27271,0,6063,8,0
67,0,30442,0,1594,2492,0,1712,23,0
67,1,119,0,462,27642,0,6154,8,0
68,0,30920,0,1595,2492,0,1737,23,0
68,1,122,0,471,28011,0,6245,8,0
69,0,31387,0,1608,2492,0,1763,23,0
69,1,125,0,477,28378,0,6338,8,0
70,0,31856,0,1617,2492,0,1788,24,0
70,1,128,0,484,28748,0,6429,8,0
71,0,32335,0,1617,2492,0,1813,24,0
71,1,130,0,493,29120,0,6520,8,0
72,0,32788,0,1643,2492,0,1838,24,0
72,1,132,0,501,29490,0,6612,9,0
73,0,33242,0,1668,2492,0,1863,25,0
73,1,134,0,510,29859,0,6704,9,0
74,0,33688,0,1700,2492,0,1888,25,0
74,1,136,0,518,30226,0,6797,9,0
75,0,34155,0,1713,2492,0,1913,25,0
75,1,139,0,527,30597,0,6888,9,0
76,0,34612,0,1733,2492,0,1938,26,0
76,1,141,0,536,30967,0,6978,9,0
77,0,35056,0,1768,2492,0,1964,26,0
77,1,142,0,540,31334,0,7070,9,0
78,0,35501,0,1801,2492,0,1990,26,0
78,1,145,0,545,31701,0,7164,9,0
79,0,35956,0,1825,2492,0,2015,27,0
79,1,148,0,551,32069,0,7256,9,0
80,0,36400,0,1858,2492,0,2041,27,0
80,1,151,0,560,32437,0,7348,10,0
81,0,36862,0,1874,2492,0,2066,27,0
81,1,154,0,566,32806,0,7440,10,0
82,0,37341,0,1875,2492,0,2092,27,0
82,1,155,0,571,33175,0,7532,10,0
83,0,37818,0,1875,2492,0,2117,28,0
83,1,156,0,578,33544,0,7623,10,0
