sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
143,1440002041,7985000375,7985002416,2041
144,1450002041,7995000375,7995002416,2041
145,1460002041,8005000375,8005002416,2041
146,1470002041,8015000375,8015002416,2041
147,1480002041,8025000375,8025002416,2041
148,1490002041,8035000375,8035002416,2041
149,1500002041,8045000375,8045002416,2041
150,1510002041,8055000375,8055002416,2041
151,1520002041,8065000375,8065002416,2041
152,1530002041,8075000375,8075002416,2041
153,1540002041,8085000375,8085002416,2041
154,1550002041,8095000375,8095002416,2041
155,1560002041,8105000375,8105002416,2041
156,1570002041,8115000375,8115002416,2041
157,1580002041,8125000375,8125002416,2041
158,1590002041,8135000375,8135002416,2041
159,1600002041,8145000375,8145002416,2041
160,1610002041,8155000375,8155002416,2041
161,1620002041,8165000375,8165002416,2041
162,1630002041,8175000375,8175002416,2041
163,1640002041,8185000375,8185002416,2041
164,1650002041,8195000375,8195002416,2041
165,1660002041,8205000375,8205002416,2041
166,1670002041,8215000375,8215002416,2041
167,1680002041,8225000375,8225002416,2041
168,1690002041,8235000375,8235002416,2041
169,1700002041,8245000375,8245002416,2041
170,1710002041,8255000375,8255002416,2041
171,1720002041,8265000375,8265002416,2041
172,1730002041,8275000375,8275002416,2041
173,1740002041,8285000375,8285002416,2041
174,1750002041,8295000375,8295002416,2041
175,1760002041,8305000375,8305002416,2041
176,1770002041,8315000375,8315002416,2041
177,1780002041,8325000375,8325002416,2041
178,1790002041,8335000375,8335002416,2041
179,1800002041,8345000375,8345002416,2041
180,1810002041,8355000375,8355002416,2041
181,1820002041,8365000375,8365002416,2041
182,1830002041,8375000375,8375002416,2041
183,1840002041,8385000375,8385002416,2041
184,1850002041,8395000375,8395002416,2041
185,1860002041,8405000375,8405002416,2041
186,1870002041,8415000375,8415002416,2041
187,1880002041,8425000375,8425002416,2041
188,1890002041,8435000375,8435002416,2041
189,1900002041,8445000375,8445002416,2041
190,1910002041,8455000375,8455002416,2041
191,1920002041,8465000375,8465002416,2041
192,1930002041,8475000375,8475002416,2041
193,1940002041,8485000375,8485002416,2041
194,1950002041,8495000375,8495002416,2041
195,1960002041,8505000375,8505002416,2041
196,1970002041,8515000375,8515002416,2041
197,1980002041,8525000375,8525002416,2041
198,1990002041,8535000375,8535002416,2041
199,2000002041,8545000375,8545002416,2041
200,2010002041,8555000375,8555002416,2041
201,2020002041,8565000375,8565002416,2041
202,2030002041,8575000375,8575002416,2041
203,2040002041,8585000375,8585002416,2041
204,2050002041,8595000375,8595002416,2041
205,2060002041,8605000375,8605002416,2041
206,2070002041,8615000375,8615002416,2041
207,2080002041,8625000375,8625002416,2041
208,2090002041,8635000375,8635002416,2041
209,2100002041,8645000375,8645002416,2041
210,2110002041,8655000375,8655002416,2041
211,2120002041,8665000375,8665002416,2041
212,2130002041,8675000375,8675002416,2041
213,2140002041,8685000375,8685002416,2041
214,2150002041,8695000375,8695002416,2041
215,2160002041,8705000375,8705002416,2041
216,2170002041,8715000375,8715002416,2041
217,2180002041,8725000375,8725002416,2041
218,2190002041,8735000375,8735002416,2041
219,2200002041,8745000375,8745002416,2041
220,2210002041,8755000375,8755002416,2041
