sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
124,0,56324,0,2648,2473,0,3505,41,0
124,1,88,0,338,47123,0,12973,16,0
125,0,56786,0,2662,2473,0,3534,42,0
125,1,88,0,340,47473,0,13084,16,0
126,0,57222,0,2701,2473,0,3563,42,0
126,1,88,0,343,47828,0,13192,16,0
127,0,57674,0,2725,2473,0,3592,42,0
127,1,90,0,344,48182,0,13298,16,0
128,0,58120,0,2752,2473,0,3620,43,0
128,1,91,0,346,48538,0,13402,17,0
129,0,58596,0,2752,2473,0,3648,43,0
129,1,91,0,350,48895,0,13507,17,0
130,0,59063,0,2761,2473,0,3677,43,0
130,1,92,0,354,49248,0,13614,17,0
131,0,59533,0,2768,2473,0,3705,44,0
131,1,92,0,360,49607,0,13716,17,0
132,0,60004,0,2770,2473,0,3733,44,0
132,1,92,0,363,49966,0,13816,17,0
133,0,60482,0,2770,2473,0,3760,44,0
133,1,93,0,366,50330,0,13916,17,0
134,0,60928,0,2799,2473,0,3789,45,0
134,1,93,0,367,50691,0,14014,17,0
135,0,61372,0,2832,2473,0,3817,45,0
135,1,94,0,372,51050,0,14118,18,0
136,0,61815,0,2864,2473,0,3846,45,0
136,1,94,0,375,51403,0,14224,18,0
137,0,62271,0,2883,2473,0,3874,46,0
137,1,95,0,376,51757,0,14331,18,0
138,0,62721,0,2908,2473,0,3902,46,0
138,1,95,0,377,52108,0,14441,18,0
139,0,63161,0,2945,2473,0,3931,46,0
139,1,95,0,380,52458,0,14553,18,0
140,0,63585,0,2994,2473,0,3959,47,0
140,1,97,0,383,52814,0,14655,18,0
141,0,64042,0,3012,2473,0,3988,47,0
141,1,97,0,385,53171,0,14758,18,0
142,0,64470,0,3060,2473,0,4017,47,0
142,1,97,0,389,53527,0,14865,19,0
143,0,64925,0,3082,2473,0,4046,48,0
143,1,97,0,391,53877,0,14977,19,0
144,0,65402,0,3082,2473,0,4074,48,0
144,1,97,0,394,54237,0,15077,19,0
145,0,65876,0,3082,2473,0,4102,48,0
145,1,98,0,398,54594,0,15180,19,0
146,0,66344,0,3092,2473,0,4130,49,0
146,1,99,0,400,54961,0,15276,19,0
147,0,66812,0,3100,2473,0,4158,49,0
147,1,99,0,404,55321,0,15376,19,0
148,0,67288,0,3102,2473,0,4186,49,0
148,1,99,0,408,55680,0,15478,19,0
149,0,67755,0,3108,2473,0,4214,50,0
149,1,100,0,411,56039,0,15577,20,0
150,0,68196,0,3144,2473,0,4243,50,0
150,1,100,0,414,56396,0,15682,20,0
151,0,68646,0,3168,2473,0,4271,50,0
151,1,100,0,415,56755,0,15785,20,0
152,0,69090,0,3201,2473,0,4299,51,0
152,1,101,0,419,57116,0,15887,20,0
153,0,69551,0,3215,2473,0,4327,51,0
153,1,102,0,423,57467,0,15998,20,0
154,0,70004,0,3239,2473,0,4356,51,0
154,1,102,0,428,57820,0,16107,20,0
155,0,70420,0,3298,2473,0,4384,51,0
155,1,103,0,430,58171,0,16215,20,0
156,0,70888,0,3306,2473,0,4412,52,0
156,1,104,0,434,58521,0,16327,20,0
157,0,71331,0,3340,2473,0,4440,52,0
157,1,104,0,434,58883,0,16427,20,0
158,0,71782,0,3364,2473,0,4469,52,0
158,1,104,0,437,59245,0,16525,21,0
159,0,72248,0,3372,2473,0,4497,53,0
159,1,105,0,440,59599,0,16629,21,0
160,0,72723,0,3372,2473,0,4526,53,0
160,1,105,0,444,59953,0,16735,21,0
161,0,73184,0,3387,2473,0,4554,53,0
161,1,107,0,446,60308,0,16840,21,0
162,0,73654,0,3393,2473,0,4583,54,0
162,1,107,0,449,60663,0,16946,21,0
163,0,74128,0,3395,2473,0,4611,54,0
163,1,108,0,451,61019,0,17052,21,0
164,0,74604,0,3396,2473,0,4639,54,0
164,1,108,0,454,61379,0,17153,21,0
165,0,75030,0,3444,2473,0,4668,55,0
165,1,109,0,456,61738,0,17256,22,0
166,0,75482,0,3468,2473,0,4696,55,0
166,1,110,0,459,62098,0,17357,22,0
167,0,75933,0,3494,2473,0,4724,55,0
167,1,111,0,463,62459,0,17458,22,0
168,0,76402,0,3499,2473,0,4753,56,0
168,1,111,0,466,62813,0,17562,22,0
169,0,76852,0,3526,2473,0,4781,56,0
169,1,112,0,469,63176,0,17660,22,0
170,0,77267,0,3587,2473,0,4810,56,0
170,1,113,0,472,63536,0,17760,22,0
171,0,77700,0,3628,2473,0,4839,57,0
171,1,113,0,475,63894,0,17860,23,0
172,0,78161,0,3644,2473,0,4867,57,0
172,1,113,0,479,64251,0,17963,23,0
