sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
173,1740257312,1756007040,1756264352,257312
174,1750321664,1766007040,1766328704,321664
175,1760234992,1776007040,1776242032,234992
176,1770205504,1786007040,1786212544,205504
177,1780296512,1796007040,1796303552,296512
178,1790233712,1806007040,1806240752,233712
179,1800223200,1816007040,1816230240,223200
180,1810297120,1826007040,1826304160,297120
181,1820285376,1836007040,1836292416,285376
182,1830294544,1846007040,1846301584,294544
183,1840297648,1856007040,1856304688,297648
184,1850237712,1866007040,1866244752,237712
185,1860206480,1876007040,1876213520,206480
186,1870260416,1886007040,1886267456,260416
187,1880202064,1896007040,1896209104,202064
188,1890271648,1906007040,1906278688,271648
189,1900277408,1916007040,1916284448,277408
190,1910270640,1926007040,1926277680,270640
191,1920304816,1936007040,1936311856,304816
192,1930192896,1946007040,1946199936,192896
193,1940269824,1956007040,1956276864,269824
194,1950295632,1966007040,1966302672,295632
195,1960208000,1976007040,1976215040,208000
196,1970286016,1986007040,1986293056,286016
197,1980200608,1996007040,1996207648,200608
198,1990273856,2006007040,2006280896,273856
199,2000286080,2016007040,2016293120,286080
200,2010262320,2026007040,2026269360,262320
201,2020255200,2036007040,2036262240,255200
202,2030243424,2046007040,2046250464,243424
203,2040196448,2056007040,2056203488,196448
204,2050217152,2066007040,2066224192,217152
205,2060296720,2076007040,2076303760,296720
206,2070248304,2086007040,2086255344,248304
207,2080203600,2096007040,2096210640,203600
208,2090279696,2106007040,2106286736,279696
209,2100201808,2116007040,2116208848,201808
210,2110254096,2126007040,2126261136,254096
211,2120310016,2136007040,2136317056,310016
212,2130262416,2146007040,2146269456,262416
213,2140271584,2156007040,2156278624,271584
214,2150272560,2166007040,2166279600,272560
215,2160280368,2176007040,2176287408,280368
216,2170265200,2186007040,2186272240,265200
217,2180202032,2196007040,2196209072,202032
218,2190276304,2206007040,2206283344,276304
219,2200235760,2216007040,2216242800,235760
220,2210258928,2226007040,2226265968,258928
221,2220285856,2236007040,2236292896,285856
222,2230240064,2246007040,2246247104,240064
223,2240232512,2256007040,2256239552,232512
224,2250245584,2266007040,2266252624,245584
225,2260249248,2276007040,2276256288,249248
226,2270228992,2286007040,2286236032,228992
227,2280326592,2296007040,2296333632,326592
228,2290343344,2306007040,2306350384,343344
229,2300280944,2316007040,2316287984,280944
230,2310335472,2326007040,2326342512,335472
231,2320402480,2336007040,2336409520,402480
232,2330253952,2346007040,2346260992,253952
233,2340223008,2356007040,2356230048,223008
234,2350277248,2366007040,2366284288,277248
235,2360273392,2376007040,2376280432,273392
236,2370289856,2386007040,2386296896,289856
237,2380298080,2396007040,2396305120,298080
238,2390269424,2406007040,2406276464,269424
239,2400222368,2416007040,2416229408,222368
240,2410290304,2426007040,2426297344,290304
241,2420287696,2436007040,2436294736,287696
242,2430290064,2446007040,2446297104,290064
243,2440271424,2456007040,2456278464,271424
244,2450340160,2466007040,2466347200,340160
245,2460289600,2476007040,2476296640,289600
246,2470304096,2486007040,2486311136,304096
247,2480330464,2496007040,2496337504,330464
248,2490324272,2506007040,2506331312,324272
249,2500268480,2516007040,2516275520,268480
250,2510315040,2526007040,2526322080,315040
251,2520292048,2536007040,2536299088,292048
252,2530285792,2546007040,2546292832,285792
253,2540265728,2556007040,2556272768,265728
254,2550289360,2566007040,2566296400,289360
255,2560285696,2576007040,2576292736,285696
256,2570288464,2586007040,2586295504,288464
257,2580276640,2596007040,2596283680,276640
258,2590304240,2606007040,2606311280,304240
259,2600244816,2616007040,2616251856,244816
260,2610297392,2626007040,2626304432,297392
261,2620162400,2636007040,2636169440,162400
262,2630257744,2646007040,2646264784,257744
263,2640232976,2656007040,2656240016,232976
264,2650184208,2666007040,2666191248,184208
265,2660299408,2676007040,2676306448,299408
266,2670234608,2686007040,2686241648,234608
267,2680233808,2696007040,2696240848,233808
268,2690252416,2706007040,2706259456,252416
269,2700256544,2716007040,2716263584,256544
270,2710239568,2726007040,2726246608,239568
271,2720240544,2736007040,2736247584,240544
272,2730247664,2746007040,2746254704,247664
273,2740242496,2756007040,2756249536,242496
274,2750246560,2766007040,2766253600,246560
275,2760256352,2776007040,2776263392,256352
276,2770179232,2786007040,2786186272,179232
277,2780274928,2796007040,2796281968,274928
278,2790253840,2806007040,2806260880,253840
279,2800262160,2816007040,2816269200,262160
280,2810235360,2826007040,2826242400,235360
281,2820251680,2836007040,2836258720,251680
282,2830265744,2846007040,2846272784,265744
283,2840237360,2856007040,2856244400,237360
284,2850113904,2866007040,2866120944,113904
285,2860107872,2876007040,2876114912,107872
286,2870177552,2886007040,2886184592,177552
287,2880174304,2896007040,2896181344,174304
288,2890187120,2906007040,2906194160,187120
289,2900187056,2916007040,2916194096,187056
290,2910178400,2926007040,2926185440,178400
291,2920249584,2936007040,2936256624,249584
292,2930246272,2946007040,2946253312,246272
293,2940185344,2956007040,2956192384,185344
294,2950307936,2966007040,2966314976,307936
295,2960236224,2976007040,2976243264,236224
296,2970243312,2986007040,2986250352,243312
297,2980269600,2996007040,2996276640,269600
298,2990214096,3006007040,3006221136,214096
299,3000283488,3016007040,3016290528,283488
