sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
73,1,32,0,152,30064,0,6474,10,0
74,0,25,0,306,39332,0,88,14,0
74,1,32,0,154,30438,0,6562,10,0
75,0,25,0,307,39831,0,89,14,0
75,1,32,0,156,30810,0,6651,10,0
76,0,26,0,309,40329,0,90,15,0
76,1,32,0,158,31182,0,6739,10,0
77,0,26,0,310,40828,0,91,15,0
77,1,33,0,159,31555,0,6827,10,0
78,0,26,0,311,41325,0,92,15,0
78,1,33,0,162,31928,0,6915,10,0
79,0,26,0,312,41824,0,93,15,0
79,1,33,0,163,32302,0,7001,10,0
80,0,26,0,313,42321,0,94,15,0
80,1,35,0,165,32675,0,7088,11,0
81,0,26,0,314,42820,0,95,16,0
81,1,35,0,166,33047,0,7177,11,0
82,0,27,0,315,43318,0,96,16,0
82,1,36,0,169,33419,0,7266,11,0
83,0,27,0,316,43817,0,97,16,0
83,1,36,0,171,33791,0,7354,11,0
84,0,28,0,317,44314,0,98,16,0
84,1,37,0,173,34165,0,7440,11,0
85,0,28,0,318,44813,0,98,16,0
85,1,37,0,176,34536,0,7530,11,0
86,0,28,0,320,45310,0,99,16,0
86,1,38,0,177,34908,0,7619,11,0
87,0,28,0,321,45809,0,100,17,0
87,1,39,0,181,35281,0,7707,11,0
88,0,28,0,322,46306,0,102,17,0
88,1,40,0,184,35651,0,7796,12,0
89,0,28,0,323,46805,0,102,17,0
89,1,41,0,186,36023,0,7884,12,0
90,0,29,0,325,47302,0,104,17,0
90,1,41,0,186,36395,0,7973,12,0
91,0,29,0,325,47801,0,104,17,0
91,1,41,0,188,36766,0,8062,12,0
92,0,30,0,326,48298,0,105,18,0
92,1,41,0,189,37139,0,8149,12,0
93,0,30,0,327,48797,0,106,18,0
93,1,42,0,190,37507,0,8240,12,0
94,0,30,0,329,49295,0,107,18,0
94,1,42,0,192,37878,0,8328,13,0
95,0,30,0,330,49794,0,108,18,0
95,1,43,0,193,38250,0,8415,13,0
96,0,30,0,332,50291,0,109,18,0
96,1,44,0,195,38621,0,8505,13,0
97,0,30,0,333,50790,0,110,18,0
97,1,44,0,198,38994,0,8593,13,0
98,0,30,0,335,51287,0,111,19,0
98,1,44,0,200,39366,0,8682,13,0
99,0,30,0,335,51786,0,112,19,0
99,1,44,0,201,39738,0,8771,13,0
100,0,30,0,338,52284,0,113,19,0
100,1,44,0,204,40110,0,8859,13,0
101,0,30,0,339,52783,0,114,19,0
101,1,45,0,205,40482,0,8947,13,0
102,0,31,0,341,53280,0,115,19,0
102,1,46,0,208,40853,0,9037,14,0
103,0,31,0,341,53779,0,115,19,0
103,1,46,0,210,41228,0,9123,14,0
104,0,31,0,343,54276,0,117,20,0
104,1,47,0,212,41602,0,9211,14,0
105,0,32,0,344,54775,0,117,20,0
105,1,47,0,214,41975,0,9298,14,0
106,0,32,0,345,55273,0,118,20,0
106,1,47,0,214,42347,0,9386,14,0
107,0,33,0,346,55772,0,119,20,0
107,1,48,0,216,42715,0,9477,14,0
108,0,33,0,348,56269,0,120,20,0
108,1,48,0,217,43085,0,9566,14,0
109,0,33,0,349,56768,0,121,21,0
109,1,48,0,219,43458,0,9654,15,0
110,0,33,0,351,57265,0,122,21,0
110,1,49,0,222,43829,0,9743,15,0
111,0,34,0,352,57764,0,123,21,0
111,1,49,0,224,44200,0,9832,15,0
112,0,34,0,354,58261,0,124,21,0
112,1,49,0,227,44573,0,9920,15,0
113,0,34,0,354,58760,0,125,21,0
113,1,49,0,229,44943,0,10009,15,0
114,0,34,0,356,59258,0,126,21,0
114,1,50,0,230,45312,0,10099,15,0
115,0,35,0,356,59757,0,127,22,0
115,1,50,0,231,45685,0,10187,15,0
116,0,36,0,358,60254,0,128,22,0
116,1,50,0,233,46056,0,10276,16,0
117,0,36,0,359,60753,0,129,22,0
117,1,51,0,235,46427,0,10365,16,0
118,0,36,0,360,61250,0,130,22,0
118,1,51,0,237,46799,0,10453,16,0
119,0,36,0,361,61749,0,131,22,0
119,1,52,0,240,47172,0,10541,16,0
120,0,37,0,362,62247,0,132,23,0
120,1,53,0,241,47545,0,10628,16,0
121,0,37,0,363,62746,0,133,23,0
121,1,53,0,243,47916,0,10717,16,0
122,0,37,0,365,63243,0,134,23,0
122,1,54,0,245,48290,0,10802,16,0
123,0,38,0,366,63742,0,135,23,0
123,1,54,0,246,48665,0,10888,17,0
124,0,38,0,367,64239,0,136,23,0
124,1,55,0,248,49038,0,10976,17,0
125,0,38,0,368,64738,0,136,23,0
125,1,55,0,251,49409,0,11065,17,0
126,0,38,0,370,65235,0,137,24,0
126,1,56,0,255,49780,0,11154,17,0
127,0,39,0,371,65734,0,138,24,0
127,1,56,0,255,50152,0,11242,17,0
128,0,39,0,373,66231,0,139,24,0
128,1,57,0,257,50522,0,11333,17,0
129,0,39,0,373,66730,0,140,24,0
129,1,57,0,258,50894,0,11422,17,0
130,0,39,0,375,67227,0,141,24,0
130,1,58,0,259,51264,0,11512,18,0
131,0,40,0,376,67726,0,142,25,0
131,1,58,0,261,51636,0,11600,18,0
132,0,40,0,377,68224,0,143,25,0
132,1,58,0,262,52009,0,11688,18,0
133,0,40,0,378,68723,0,144,25,0
133,1,58,0,264,52383,0,11775,18,0
134,0,41,0,380,69220,0,145,25,0
134,1,58,0,266,52758,0,11862,18,0
135,0,41,0,381,69719,0,146,25,0
135,1,58,0,268,53131,0,11950,18,0
136,0,41,0,382,70216,0,147,25,0
136,1,59,0,269,53502,0,12039,18,0
137,0,42,0,382,70715,0,148,26,0
137,1,59,0,271,53873,0,12128,19,0
138,0,42,0,384,71213,0,149,26,0
138,1,60,0,274,54241,0,12219,19,0
139,0,42,0,385,71712,0,150,26,0
139,1,61,0,276,54610,0,12309,19,0
140,0,43,0,387,72209,0,151,26,0
140,1,61,0,277,54979,0,12399,19,0
141,0,44,0,387,72708,0,151,26,0
141,1,61,0,280,55348,0,12489,19,0
142,0,44,0,389,73206,0,152,27,0
142,1,61,0,283,55719,0,12577,19,0
143,0,44,0,390,73705,0,153,27,0
143,1,62,0,286,56091,0,12665,19,0
144,0,44,0,392,74202,0,154,27,0
144,1,62,0,289,56463,0,12754,19,0
145,0,44,0,392,74701,0,155,27,0
145,1,62,0,292,56835,0,12842,20,0
146,0,44,0,394,75198,0,156,27,0
146,1,63,0,295,57206,0,12931,20,0
147,0,45,0,394,75697,0,157,27,0
147,1,63,0,296,57579,0,13019,20,0
148,0,45,0,396,76195,0,158,28,0
148,1,63,0,298,57952,0,13107,20,0
149,0,45,0,397,76694,0,159,28,0
149,1,63,0,301,58323,0,13196,20,0
150,0,45,0,399,77191,0,160,28,0
150,1,63,0,303,58695,0,13284,20,0
151,0,46,0,399,77690,0,160,28,0
151,1,63,0,306,59069,0,13370,20,0
152,0,46,0,401,78187,0,162,28,0
152,1,65,0,309,59437,0,13460,21,0
153,0,46,0,402,78686,0,162,28,0
153,1,65,0,311,59811,0,13548,21,0
154,0,47,0,404,79183,0,164,29,0
154,1,65,0,313,60184,0,13636,21,0
155,0,47,0,404,79682,0,164,29,0
155,1,66,0,314,60555,0,13724,21,0
156,0,47,0,406,80180,0,166,29,0
156,1,66,0,317,60926,0,13814,21,0
157,0,47,0,407,80679,0,166,29,0
157,1,67,0,319,61296,0,13903,21,0
158,0,48,0,408,81176,0,167,29,0
158,1,68,0,322,61669,0,13991,21,0
159,0,48,0,409,81675,0,168,30,0
159,1,68,0,323,62041,0,14079,22,0
160,0,48,0,411,82172,0,169,30,0
160,1,70,0,326,62413,0,14168,22,0
161,0,48,0,413,82671,0,170,30,0
161,1,70,0,328,62784,0,14257,22,0
162,0,48,0,415,83168,0,171,30,0
162,1,72,0,331,63158,0,14344,22,0
163,0,49,0,415,83667,0,172,30,0
163,1,72,0,333,63530,0,14432,22,0
164,0,49,0,417,84164,0,173,30,0
164,1,73,0,335,63904,0,14520,22,0
165,0,49,0,418,84663,0,174,31,0
165,1,73,0,337,64276,0,14609,22,0
166,0,50,0,419,85161,0,175,31,0
166,1,74,0,340,64648,0,14697,23,0
167,0,50,0,420,85660,0,176,31,0
167,1,74,0,343,65019,0,14785,23,0
168,0,50,0,421,86157,0,177,31,0
168,1,74,0,344,65393,0,14872,23,0
169,0,50,0,422,86656,0,178,31,0
169,1,75,0,347,65765,0,14961,23,0
170,0,50,0,424,87153,0,179,32,0
170,1,76,0,350,66137,0,15050,23,0
171,0,50,0,424,87652,0,180,32,0
171,1,76,0,353,66507,0,15139,23,0
