sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
0,19162496,87810018480,87819180976,9162496
1,20466784,87820018480,87820485264,466784
2,30425744,87830018480,87830444224,425744
3,40413600,87840018480,87840432080,413600
4,50391952,87850018480,87850410432,391952
5,60352832,87860018480,87860371312,352832
6,70463152,87870018480,87870481632,463152
7,88865856,87880018480,87888884336,8865856
8,90429152,87890018480,87890447632,429152
9,100459936,87900018480,87900478416,459936
10,110427760,87910018480,87910446240,427760
11,120430448,87920018480,87920448928,430448
12,130499168,87930018480,87930517648,499168
13,145192704,87940018480,87945211184,5192704
14,150431200,87950018480,87950449680,431200
15,160429984,87960018480,87960448464,429984
16,170392016,87970018480,87970410496,392016
17,180393920,87980018480,87980412400,393920
18,190399600,87990018480,87990418080,399600
19,209134768,88000018480,88009153248,9134768
20,210429408,88010018480,88010447888,429408
21,220446128,88020018480,88020464608,446128
22,230383456,88030018480,88030401936,383456
23,240418496,88040018480,88040436976,418496
24,250409264,88050018480,88050427744,409264
25,260432496,88060018480,88060450976,432496
26,278855888,88070018480,88078874368,8855888
27,280451808,88080018480,88080470288,451808
28,290390688,88090018480,88090409168,390688
29,300447632,88100018480,88100466112,447632
30,310443584,88110018480,88110462064,443584
31,320407888,88120018480,88120426368,407888
32,338848656,88130018480,88138867136,8848656
33,340447120,88140018480,88140465600,447120
34,350397440,88150018480,88150415920,397440
35,368828944,88160018480,88168847424,8828944
36,370406608,88170018480,88170425088,406608
37,380419120,88180018480,88180437600,419120
38,397643296,88190018480,88197661776,7643296
39,400438368,88200018480,88200456848,438368
40,410384128,88210018480,88210402608,384128
41,428878128,88220018480,88228896608,8878128
42,438832784,88230018480,88238851264,8832784
43,440398912,88240018480,88240417392,398912
44,460511904,88250018480,88260530384,10511904
45,460803424,88260018480,88260821904,803424
46,478834592,88270018480,88278853072,8834592
47,488829680,88280018480,88288848160,8829680
48,490434096,88290018480,88290452576,434096
49,500443648,88300018480,88300462128,443648
50,513569056,88310018480,88313587536,3569056
51,524042432,88320018480,88324060912,4042432
52,530415936,88330018480,88330434416,415936
53,540458704,88340018480,88340477184,458704
54,550369056,88350018480,88350387536,369056
55,560963472,88360018480,88360981952,963472
56,570375648,88370018480,88370394128,375648
57,587118016,88380018480,88387136496,7118016
58,590437552,88390018480,88390456032,437552
59,600432432,88400018480,88400450912,432432
60,610526400,88410018480,88410544880,526400
61,620417264,88420018480,88420435744,417264
62,630404208,88430018480,88430422688,404208
63,650168752,88440018480,88450187232,10168752
64,651489248,88450018480,88451507728,1489248
65,660452160,88460018480,88460470640,452160
66,670460944,88470018480,88470479424,460944
67,688836080,88480018480,88488854560,8836080
68,690436608,88490018480,88490455088,436608
69,700439824,88500018480,88500458304,439824
70,713292944,88510018480,88513311424,3292944
71,720402368,88520018480,88520420848,402368
72,730505520,88530018480,88530524000,505520
73,740577952,88540018480,88540596432,577952
74,759130032,88550018480,88559148512,9130032
75,776071344,88560018480,88576089824,16071344
76,776394672,88570018480,88576413152,6394672
77,780353216,88580018480,88580371696,353216
78,799078528,88590018480,88599097008,9078528
79,800345360,88600018480,88600363840,345360
80,818974112,88610018480,88618992592,8974112
81,828848512,88620018480,88628866992,8848512
82,839399392,88630018480,88639417872,9399392
83,840429120,88640018480,88640447600,429120
84,850421424,88650018480,88650439904,421424
85,861523072,88660018480,88661541552,1523072
86,879037904,88670018480,88679056384,9037904
87,880427216,88680018480,88680445696,427216
88,890444240,88690018480,88690462720,444240
89,902588896,88700018480,88702607376,2588896
90,910540976,88710018480,88710559456,540976
91,920364672,88720018480,88720383152,364672
92,930337968,88730018480,88730356448,337968
93,948958832,88740018480,88748977312,8958832
94,950898592,88750018480,88750917072,898592
95,965753088,88760018480,88765771568,5753088
96,970477888,88770018480,88770496368,477888
97,980571184,88780018480,88780589664,571184
98,990502224,88790018480,88790520704,502224
99,1000518352,88800018480,88800536832,518352
100,1018670976,88810018480,88818689456,8670976
101,1029387312,88820018480,88829405792,9387312
102,1030490624,88830018480,88830509104,490624
103,1049233280,88840018480,88849251760,9233280
104,1050528048,88850018480,88850546528,528048
105,1060511344,88860018480,88860529824,511344
106,1079309280,88870018480,88879327760,9309280
107,1080624592,88880018480,88880643072,624592
108,1092462032,88890018480,88892480512,2462032
109,1100475888,88900018480,88900494368,475888
110,1110482400,88910018480,88910500880,482400
111,1120433744,88920018480,88920452224,433744
112,1130445584,88930018480,88930464064,445584
113,1140415456,88940018480,88940433936,415456
114,1155534800,88950018480,88955553280,5534800
115,1165733936,88960018480,88965752416,5733936
116,1170448160,88970018480,88970466640,448160
117,1180416992,88980018480,88980435472,416992
118,1190385696,88990018480,88990404176,385696
119,1200412784,89000018480,89000431264,412784
120,1218936208,89010018480,89018954688,8936208
121,1220579760,89020018480,89020598240,579760
122,1230822160,89030018480,89030840640,822160
123,1240433712,89040018480,89040452192,433712
124,1250524016,89050018480,89050542496,524016
125,1265968480,89060018480,89065986960,5968480
126,1270570448,89070018480,89070588928,570448
127,1281863168,89080018480,89081881648,1863168
128,1290564480,89090018480,89090582960,564480
129,1300620992,89100018480,89100639472,620992
130,1310645952,89110018480,89110664432,645952
131,1329086080,89120018480,89129104560,9086080
132,1330515200,89130018480,89130533680,515200
133,1345135808,89140018480,89145154288,5135808
134,1358909936,89150018480,89158928416,8909936
135,1366150608,89160018480,89166169088,6150608
136,1378971008,89170018480,89178989488,8971008
137,1380527360,89180018480,89180545840,527360
138,1390647776,89190018480,89190666256,647776
139,1408248784,89200018480,89208267264,8248784
140,1410427296,89210018480,89210445776,427296
141,1438954928,89220018480,89238973408,18954928
142,1439240912,89230018480,89239259392,9240912
143,1449379488,89240018480,89249397968,9379488
144,1450637968,89250018480,89250656448,637968
145,1460644784,89260018480,89260663264,644784
146,1471339600,89270018480,89271358080,1339600
147,1489071504,89280018480,89289089984,9071504
148,1490554912,89290018480,89290573392,554912
149,1500511744,89300018480,89300530224,511744
150,1510538992,89310018480,89310557472,538992
151,1520507552,89320018480,89320526032,507552
152,1534504928,89330018480,89334523408,4504928
153,1540405536,89340018480,89340424016,405536
154,1550485600,89350018480,89350504080,485600
155,1560528640,89360018480,89360547120,528640
156,1570535008,89370018480,89370553488,535008
157,1597603648,89380018480,89397622128,17603648
158,1597916784,89390018480,89397935264,7916784
159,1608856208,89400018480,89408874688,8856208
160,1610530992,89410018480,89410549472,530992
161,1620512464,89420018480,89420530944,512464
162,1630472976,89430018480,89430491456,472976
163,1649146080,89440018480,89449164560,9146080
164,1650527232,89450018480,89450545712,527232
165,1661043296,89460018480,89461061776,1043296
166,1670520288,89470018480,89470538768,520288
167,1680513632,89480018480,89480532112,513632
168,1698958304,89490018480,89498976784,8958304
169,1700521120,89500018480,89500539600,521120
170,1710616560,89510018480,89510635040,616560
171,1724357264,89520018480,89524375744,4357264
172,1730468112,89530018480,89530486592,468112
173,1740634048,89540018480,89540652528,634048
174,1750533584,89550018480,89550552064,533584
175,1760575504,89560018480,89560593984,575504
176,1770559712,89570018480,89570578192,559712
177,1787474096,89580018480,89587492576,7474096
178,1790457536,89590018480,89590476016,457536
179,1800440960,89600018480,89600459440,440960
180,1810576928,89610018480,89610595408,576928
181,1820477200,89620018480,89620495680,477200
182,1830504880,89630018480,89630523360,504880
183,1850551984,89640018480,89650570464,10551984
184,1851392672,89650018480,89651411152,1392672
185,1860416480,89660018480,89660434960,416480
186,1870593520,89670018480,89670612000,593520
187,1889261440,89680018480,89689279920,9261440
188,1890525744,89690018480,89690544224,525744
189,1900538608,89700018480,89700557088,538608
190,1913738784,89710018480,89713757264,3738784
191,1920409920,89720018480,89720428400,409920
192,1930545856,89730018480,89730564336,545856
193,1940560720,89740018480,89740579200,560720
194,1950508032,89750018480,89750526512,508032
195,1960515136,89760018480,89760533616,515136
196,1979047584,89770018480,89779066064,9047584
197,1988961152,89780018480,89788979632,8961152
198,1990495696,89790018480,89790514176,495696
199,2000497696,89800018480,89800516176,497696
200,2010483296,89810018480,89810501776,483296
201,2020540192,89820018480,89820558672,540192
202,2049063904,89830018480,89849082384,19063904
203,2049318528,89840018480,89849337008,9318528
204,2050399264,89850018480,89850417744,399264
205,2069150608,89860018480,89869169088,9150608
206,2070492640,89870018480,89870511120,492640
207,2080600064,89880018480,89880618544,600064
208,2090512304,89890018480,89890530784,512304
209,2109021824,89900018480,89909040304,9021824
210,2110394688,89910018480,89910413168,394688
211,2129014880,89920018480,89929033360,9014880
212,2130606944,89930018480,89930625424,606944
213,2140512848,89940018480,89940531328,512848
214,2150542832,89950018480,89950561312,542832
215,2166489168,89960018480,89966507648,6489168
216,2170416672,89970018480,89970435152,416672
217,2180525424,89980018480,89980543904,525424
218,2190536384,89990018480,89990554864,536384
219,2200664800,90000018480,90000683280,664800
220,2218995376,90010018480,90019013856,8995376
221,2229640624,90020018480,90029659104,9640624
222,2230386144,90030018480,90030404624,386144
223,2240525904,90040018480,90040544384,525904
224,2250528800,90050018480,90050547280,528800
225,2260629168,90060018480,90060647648,629168
226,2270533744,90070018480,90070552224,533744
227,2280687216,90080018480,90080705696,687216
228,2299036272,90090018480,90099054752,9036272
229,2300385472,90100018480,90100403952,385472
230,2310571392,90110018480,90110589872,571392
231,2320531984,90120018480,90120550464,531984
232,2330617968,90130018480,90130636448,617968
233,2340625520,90140018480,90140644000,625520
234,2355864720,90150018480,90155883200,5864720
235,2360488208,90160018480,90160506688,488208
236,2370421696,90170018480,90170440176,421696
237,2380699200,90180018480,90180717680,699200
238,2390538304,90190018480,90190556784,538304
239,2400513328,90200018480,90200531808,513328
240,2419113984,90210018480,90219132464,9113984
241,2420441584,90220018480,90220460064,441584
242,2439153696,90230018480,90239172176,9153696
243,2449053808,90240018480,90249072288,9053808
244,2450532992,90250018480,90250551472,532992
245,2460530384,90260018480,90260548864,530384
246,2470562736,90270018480,90270581216,562736
247,2482290880,90280018480,90282309360,2290880
248,2490616592,90290018480,90290635072,616592
249,2500572976,90300018480,90300591456,572976
250,2510449632,90310018480,90310468112,449632
251,2520471040,90320018480,90320489520,471040
252,2549153424,90330018480,90349171904,19153424
253,2549527040,90340018480,90349545520,9527040
254,2559184704,90350018480,90359203184,9184704
255,2560654336,90360018480,90360672816,654336
256,2570648304,90370018480,90370666784,648304
257,2580643888,90380018480,90380662368,643888
258,2590633968,90390018480,90390652448,633968
259,2608909456,90400018480,90408927936,8909456
260,2619123968,90410018480,90419142448,9123968
261,2620563040,90420018480,90420581520,563040
262,2630532240,90430018480,90430550720,532240
263,2640543808,90440018480,90440562288,543808
264,2650519088,90450018480,90450537568,519088
265,2678917024,90460018480,90478935504,18917024
266,2679218784,90470018480,90479237264,9218784
267,2680532224,90480018480,90480550704,532224
268,2690510800,90490018480,90490529280,510800
269,2700571952,90500018480,90500590432,571952
270,2710544064,90510018480,90510562544,544064
271,2720671552,90520018480,90520690032,671552
272,2735240368,90530018480,90535258848,5240368
273,2740437216,90540018480,90540455696,437216
274,2750648624,90550018480,90550667104,648624
275,2778970848,90560018480,90578989328,18970848
276,2779297440,90570018480,90579315920,9297440
277,2780458064,90580018480,90580476544,458064
278,2798883120,90590018480,90598901600,8883120
279,2818959728,90600018480,90618978208,18959728
280,2819248400,90610018480,90619266880,9248400
281,2820539776,90620018480,90620558256,539776
282,2830626112,90630018480,90630644592,626112
283,2840465328,90640018480,90640483808,465328
284,2851266944,90650018480,90651285424,1266944
285,2861767184,90660018480,90661785664,1767184
286,2870508160,90670018480,90670526640,508160
287,2880532128,90680018480,90680550608,532128
288,2890583392,90690018480,90690601872,583392
289,2900689600,90700018480,90700708080,689600
290,2910543680,90710018480,90710562160,543680
291,2924881712,90720018480,90724900192,4881712
292,2930409072,90730018480,90730427552,409072
293,2940575872,90740018480,90740594352,575872
294,2950515072,90750018480,90750533552,515072
295,2969172624,90760018480,90769191104,9172624
296,2970587152,90770018480,90770605632,587152
297,2988051728,90780018480,90788070208,8051728
298,2990423728,90790018480,90790442208,423728
299,3000647344,90800018480,90800665824,647344
