sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
178,1790275008,1800007760,1800282768,275008
179,1800157968,1810007760,1810165728,157968
180,1810263408,1820007760,1820271168,263408
181,1820157264,1830007760,1830165024,157264
182,1830144176,1840007760,1840151936,144176
183,1840280528,1850007760,1850288288,280528
184,1850225088,1860007760,1860232848,225088
185,1860151440,1870007760,1870159200,151440
186,1870222976,1880007760,1880230736,222976
187,1880159920,1890007760,1890167680,159920
188,1890222640,1900007760,1900230400,222640
189,1900135648,1910007760,1910143408,135648
190,1910267488,1920007760,1920275248,267488
191,1920163600,1930007760,1930171360,163600
192,1930187664,1940007760,1940195424,187664
193,1940176336,1950007760,1950184096,176336
194,1950227424,1960007760,1960235184,227424
195,1960157088,1970007760,1970164848,157088
196,1970231312,1980007760,1980239072,231312
197,1980156800,1990007760,1990164560,156800
198,1990270672,2000007760,2000278432,270672
199,2000299808,2010007760,2010307568,299808
200,2010260192,2020007760,2020267952,260192
201,2020164672,2030007760,2030172432,164672
202,2030262528,2040007760,2040270288,262528
203,2040178288,2050007760,2050186048,178288
204,2050225216,2060007760,2060232976,225216
205,2060154464,2070007760,2070162224,154464
206,2070238912,2080007760,2080246672,238912
207,2080162000,2090007760,2090169760,162000
208,2090222640,2100007760,2100230400,222640
209,2100124352,2110007760,2110132112,124352
210,2110265072,2120007760,2120272832,265072
211,2120261776,2130007760,2130269536,261776
212,2130268640,2140007760,2140276400,268640
213,2140169440,2150007760,2150177200,169440
214,2150276336,2160007760,2160284096,276336
215,2160159072,2170007760,2170166832,159072
216,2170226800,2180007760,2180234560,226800
217,2180155232,2190007760,2190162992,155232
218,2190259136,2200007760,2200266896,259136
219,2200160240,2210007760,2210168000,160240
220,2210260336,2220007760,2220268096,260336
221,2220154784,2230007760,2230162544,154784
222,2230257760,2240007760,2240265520,257760
223,2240177936,2250007760,2250185696,177936
224,2250267168,2260007760,2260274928,267168
225,2260154192,2270007760,2270161952,154192
226,2270272240,2280007760,2280280000,272240
227,2280161744,2290007760,2290169504,161744
228,2290261984,2300007760,2300269744,261984
229,2300130288,2310007760,2310138048,130288
230,2310265664,2320007760,2320273424,265664
231,2320154864,2330007760,2330162624,154864
232,2330266624,2340007760,2340274384,266624
233,2340113776,2350007760,2350121536,113776
234,2350210256,2360007760,2360218016,210256
235,2360100368,2370007760,2370108128,100368
236,2370233472,2380007760,2380241232,233472
237,2380104512,2390007760,2390112272,104512
238,2390199936,2400007760,2400207696,199936
239,2400099312,2410007760,2410107072,99312
240,2410112304,2420007760,2420120064,112304
241,2420093744,2430007760,2430101504,93744
242,2430198848,2440007760,2440206608,198848
243,2440107216,2450007760,2450114976,107216
244,2450212640,2460007760,2460220400,212640
245,2460094848,2470007760,2470102608,94848
246,2470205840,2480007760,2480213600,205840
247,2480098464,2490007760,2490106224,98464
248,2490200784,2500007760,2500208544,200784
249,2500093264,2510007760,2510101024,93264
250,2510231152,2520007760,2520238912,231152
251,2520100352,2530007760,2530108112,100352
252,2530204496,2540007760,2540212256,204496
253,2540102688,2550007760,2550110448,102688
254,2550208320,2560007760,2560216080,208320
255,2560105968,2570007760,2570113728,105968
256,2570208096,2580007760,2580215856,208096
257,2580101456,2590007760,2590109216,101456
258,2590205296,2600007760,2600213056,205296
259,2600201104,2610007760,2610208864,201104
260,2610212480,2620007760,2620220240,212480
261,2620101824,2630007760,2630109584,101824
262,2630210032,2640007760,2640217792,210032
263,2640104944,2650007760,2650112704,104944
264,2650229024,2660007760,2660236784,229024
265,2660064928,2670007760,2670072688,64928
266,2670207072,2680007760,2680214832,207072
267,2680107408,2690007760,2690115168,107408
268,2690202352,2700007760,2700210112,202352
269,2700196240,2710007760,2710204000,196240
270,2710201200,2720007760,2720208960,201200
271,2720100224,2730007760,2730107984,100224
272,2730196816,2740007760,2740204576,196816
273,2740039104,2750007760,2750046864,39104
274,2750217088,2760007760,2760224848,217088
275,2760213184,2770007760,2770220944,213184
276,2770214480,2780007760,2780222240,214480
277,2780103056,2790007760,2790110816,103056
278,2790208016,2800007760,2800215776,208016
279,2800092624,2810007760,2810100384,92624
280,2810204128,2820007760,2820211888,204128
281,2820101376,2830007760,2830109136,101376
282,2830198112,2840007760,2840205872,198112
283,2840200048,2850007760,2850207808,200048
284,2850215328,2860007760,2860223088,215328
285,2860102896,2870007760,2870110656,102896
286,2870211712,2880007760,2880219472,211712
287,2880105904,2890007760,2890113664,105904
288,2890203680,2900007760,2900211440,203680
289,2900198800,2910007760,2910206560,198800
290,2910202352,2920007760,2920210112,202352
291,2920100144,2930007760,2930107904,100144
292,2930201488,2940007760,2940209248,201488
293,2940094640,2950007760,2950102400,94640
294,2950217792,2960007760,2960225552,217792
295,2960096160,2970007760,2970103920,96160
296,2970199136,2980007760,2980206896,199136
297,2980104736,2990007760,2990112496,104736
298,2990209424,3000007760,3000217184,209424
299,3000102128,3010007760,3010109888,102128
