sample,cpu,user,nice,system,idle,iowait,irq,softirq,steal
108,0,30,0,304,56367,0,113,19,0
108,1,64,0,286,42157,0,10133,12,0
109,0,30,0,305,56866,0,114,19,0
109,1,64,0,288,42525,0,10224,12,0
110,0,30,0,306,57365,0,115,19,0
110,1,64,0,291,42890,0,10317,12,0
111,0,30,0,307,57864,0,116,19,0
111,1,64,0,295,43252,0,10411,12,0
112,0,31,0,307,58363,0,117,20,0
112,1,65,0,297,43617,0,10503,12,0
113,0,31,0,308,58861,0,117,20,0
113,1,65,0,299,43980,0,10597,12,0
114,0,31,0,309,59360,0,118,20,0
114,1,66,0,304,44343,0,10691,12,0
115,0,31,0,310,59859,0,119,20,0
115,1,66,0,307,44708,0,10784,12,0
116,0,31,0,311,60358,0,120,20,0
116,1,68,0,308,45072,0,10879,13,0
117,0,32,0,312,60857,0,121,20,0
117,1,68,0,310,45433,0,10974,13,0
118,0,32,0,313,61356,0,122,20,0
118,1,70,0,313,45799,0,11066,13,0
119,0,32,0,314,61855,0,122,21,0
119,1,70,0,316,46161,0,11161,13,0
120,0,32,0,315,62354,0,123,21,0
120,1,70,0,317,46523,0,11255,13,0
121,0,32,0,316,62852,0,124,21,0
121,1,71,0,319,46891,0,11345,14,0
122,0,33,0,316,63351,0,125,21,0
122,1,71,0,321,47258,0,11436,14,0
123,0,33,0,317,63850,0,126,21,0
123,1,71,0,324,47624,0,11528,14,0
124,0,33,0,318,64349,0,126,21,0
124,1,72,0,325,47990,0,11620,14,0
125,0,33,0,319,64848,0,127,22,0
125,1,72,0,326,48357,0,11711,14,0
126,0,33,0,320,65346,0,128,22,0
126,1,72,0,329,48720,0,11806,14,0
127,0,33,0,321,65845,0,129,22,0
127,1,72,0,331,49082,0,11903,14,0
128,0,33,0,322,66344,0,130,22,0
128,1,74,0,335,49442,0,11998,14,0
129,0,33,0,323,66843,0,131,22,0
129,1,74,0,338,49805,0,12093,14,0
130,0,33,0,324,67342,0,132,22,0
130,1,75,0,340,50168,0,12186,15,0
131,0,34,0,325,67841,0,132,23,0
131,1,76,0,343,50533,0,12279,15,0
132,0,34,0,326,68340,0,133,23,0
132,1,76,0,345,50896,0,12372,15,0
133,0,34,0,327,68839,0,134,23,0
133,1,77,0,348,51260,0,12466,15,0
134,0,34,0,328,69338,0,135,23,0
134,1,78,0,352,51624,0,12560,15,0
135,0,34,0,329,69836,0,136,23,0
135,1,79,0,356,51985,0,12655,15,0
136,0,34,0,330,70335,0,137,23,0
136,1,80,0,357,52349,0,12748,15,0
137,0,34,0,331,70834,0,137,23,0
137,1,82,0,361,52709,0,12845,15,0
138,0,34,0,331,71333,0,138,24,0
138,1,83,0,363,53076,0,12936,15,0
139,0,35,0,332,71832,0,139,24,0
139,1,84,0,368,53434,0,13035,15,0
140,0,35,0,333,72331,0,140,24,0
140,1,84,0,370,53798,0,13129,16,0
141,0,35,0,335,72830,0,141,24,0
141,1,85,0,376,54155,0,13229,16,0
142,0,36,0,335,73329,0,142,24,0
142,1,86,0,378,54517,0,13324,16,0
143,0,36,0,335,73827,0,143,25,0
143,1,86,0,382,54881,0,13418,16,0
144,0,36,0,336,74326,0,144,25,0
144,1,86,0,383,55246,0,13511,16,0
145,0,37,0,337,74825,0,145,25,0
145,1,86,0,386,55611,0,13605,16,0
146,0,37,0,338,75324,0,146,25,0
146,1,87,0,388,55976,0,13697,16,0
147,0,37,0,338,75823,0,146,25,0
147,1,88,0,390,56339,0,13790,16,0
148,0,38,0,339,76321,0,147,25,0
148,1,88,0,393,56702,0,13885,16,0
149,0,38,0,340,76820,0,148,26,0
149,1,90,0,396,57062,0,13979,17,0
150,0,38,0,341,77319,0,149,26,0
150,1,90,0,398,57427,0,14072,17,0
151,0,38,0,341,77818,0,150,26,0
151,1,91,0,400,57791,0,14165,17,0
152,0,38,0,342,78317,0,150,26,0
152,1,91,0,402,58155,0,14258,17,0
153,0,39,0,343,78816,0,151,26,0
153,1,92,0,403,58520,0,14352,17,0
154,0,39,0,343,79315,0,152,26,0
154,1,93,0,405,58885,0,14444,17,0
155,0,39,0,344,79814,0,153,26,0
155,1,93,0,405,59251,0,14536,17,0
156,0,39,0,345,80312,0,154,27,0
156,1,93,0,407,59617,0,14628,17,0
157,0,39,0,346,80811,0,154,27,0
157,1,93,0,409,59982,0,14721,17,0
158,0,40,0,347,81310,0,155,27,0
158,1,93,0,410,60347,0,14815,18,0
159,0,40,0,347,81809,0,156,27,0
159,1,95,0,414,60706,0,14912,18,0
160,0,41,0,348,82308,0,157,27,0
160,1,96,0,418,61066,0,15009,18,0
161,0,41,0,348,82807,0,158,27,0
161,1,97,0,422,61422,0,15109,18,0
162,0,41,0,349,83306,0,159,28,0
162,1,98,0,427,61777,0,15209,18,0
163,0,41,0,350,83805,0,159,28,0
163,1,99,0,429,62140,0,15302,18,0
164,0,42,0,351,84303,0,160,28,0
164,1,100,0,431,62501,0,15397,18,0
165,0,42,0,352,84802,0,161,28,0
165,1,100,0,435,62862,0,15493,18,0
166,0,42,0,353,85302,0,162,28,0
166,1,100,0,438,63226,0,15586,18,0
167,0,43,0,353,85801,0,162,28,0
167,1,101,0,441,63589,0,15680,19,0
168,0,43,0,354,86300,0,163,29,0
168,1,102,0,442,63951,0,15774,19,0
169,0,43,0,355,86799,0,164,29,0
169,1,103,0,445,64315,0,15867,19,0
170,0,43,0,356,87298,0,165,29,0
170,1,104,0,449,64680,0,15959,19,0
171,0,43,0,357,87797,0,166,29,0
171,1,104,0,453,65045,0,16051,19,0
172,0,44,0,358,88296,0,166,29,0
172,1,105,0,457,65409,0,16143,19,0
173,0,44,0,358,88795,0,167,29,0
173,1,105,0,461,65773,0,16236,19,0
174,0,45,0,359,89294,0,168,29,0
174,1,106,0,464,66136,0,16329,19,0
175,0,45,0,360,89793,0,169,30,0
175,1,107,0,467,66500,0,16423,19,0
176,0,45,0,361,90292,0,169,30,0
176,1,107,0,470,66864,0,16517,20,0
177,0,45,0,362,90791,0,170,30,0
177,1,107,0,473,67227,0,16610,20,0
178,0,45,0,364,91290,0,171,30,0
178,1,107,0,476,67588,0,16705,20,0
179,0,46,0,364,91789,0,172,30,0
179,1,109,0,482,67949,0,16800,20,0
180,0,46,0,365,92288,0,173,30,0
180,1,109,0,485,68311,0,16894,20,0
181,0,47,0,366,92786,0,174,31,0
181,1,110,0,487,68676,0,16987,20,0
182,0,47,0,366,93285,0,174,31,0
182,1,110,0,490,69042,0,17079,20,0
183,0,47,0,367,93784,0,175,31,0
183,1,111,0,492,69407,0,17171,21,0
184,0,47,0,368,94283,0,176,31,0
184,1,111,0,495,69773,0,17262,21,0
185,0,47,0,369,94782,0,177,31,0
185,1,111,0,497,70138,0,17355,21,0
186,0,48,0,370,95281,0,178,31,0
186,1,112,0,499,70505,0,17448,21,0
187,0,48,0,371,95780,0,178,32,0
187,1,112,0,506,70862,0,17546,21,0
188,0,48,0,371,96278,0,180,32,0
188,1,112,0,508,71228,0,17637,21,0
189,0,49,0,372,96777,0,180,32,0
189,1,113,0,510,71592,0,17731,21,0
190,0,49,0,373,97276,0,181,32,0
190,1,114,0,513,71954,0,17825,21,0
191,0,49,0,374,97775,0,182,32,0
191,1,115,0,515,72315,0,17923,21,0
192,0,49,0,375,98274,0,183,32,0
192,1,116,0,518,72678,0,18017,21,0
193,0,49,0,376,98773,0,184,33,0
193,1,116,0,520,73041,0,18111,21,0
194,0,49,0,377,99272,0,185,33,0
194,1,116,0,522,73406,0,18203,22,0
195,0,49,0,378,99771,0,185,33,0
195,1,116,0,524,73771,0,18296,22,0
196,0,50,0,379,100270,0,186,33,0
196,1,117,0,527,74134,0,18390,22,0
197,0,50,0,380,100768,0,187,33,0
197,1,118,0,528,74498,0,18484,22,0
198,0,50,0,381,101267,0,188,33,0
198,1,118,0,530,74861,0,18577,22,0
199,0,50,0,382,101766,0,189,33,0
199,1,119,0,536,75222,0,18674,22,0
200,0,50,0,382,102265,0,189,34,0
200,1,121,0,540,75583,0,18769,22,0
201,0,50,0,383,102764,0,190,34,0
201,1,121,0,542,75949,0,18860,22,0
202,0,50,0,384,103263,0,191,34,0
202,1,122,0,544,76311,0,18955,22,0
203,0,50,0,385,103761,0,192,34,0
203,1,122,0,548,76680,0,19046,23,0
204,0,50,0,386,104260,0,193,34,0
204,1,123,0,549,77047,0,19137,23,0
205,0,50,0,388,104759,0,193,34,0
205,1,124,0,553,77412,0,19230,23,0
206,0,50,0,389,105258,0,195,35,0
206,1,125,0,558,77773,0,19326,23,0
207,0,50,0,390,105756,0,196,35,0
207,1,126,0,558,78135,0,19422,23,0
208,0,51,0,391,106255,0,197,35,0
208,1,126,0,560,78497,0,19518,23,0
209,0,51,0,392,106754,0,197,35,0
209,1,127,0,563,78860,0,19612,23,0
210,0,51,0,393,107253,0,198,35,0
210,1,128,0,566,79223,0,19706,23,0
211,0,51,0,394,107752,0,199,35,0
211,1,129,0,568,79587,0,19799,24,0
212,0,52,0,394,108251,0,200,35,0
212,1,129,0,571,79953,0,19891,24,0
213,0,52,0,395,108749,0,201,36,0
213,1,129,0,576,80310,0,19991,24,0
214,0,52,0,395,109248,0,202,36,0
214,1,129,0,578,80674,0,20085,24,0
215,0,52,0,396,109747,0,203,36,0
215,1,130,0,581,81037,0,20179,24,0
216,0,52,0,397,110246,0,203,36,0
216,1,130,0,582,81401,0,20272,24,0
217,0,53,0,398,110745,0,204,36,0
217,1,131,0,585,81768,0,20363,24,0
218,0,53,0,399,111243,0,205,37,0
218,1,132,0,589,82128,0,20459,24,0
219,0,53,0,400,111742,0,206,37,0
219,1,133,0,590,82492,0,20553,24,0
220,0,54,0,400,112241,0,207,37,0
220,1,133,0,593,82854,0,20647,25,0
221,0,55,0,400,112740,0,208,37,0
221,1,134,0,593,83219,0,20739,25,0
222,0,55,0,400,113239,0,208,37,0
222,1,134,0,595,83585,0,20832,25,0
223,0,55,0,401,113738,0,209,37,0
223,1,135,0,597,83949,0,20924,25,0
224,0,55,0,402,114237,0,210,37,0
224,1,135,0,599,84314,0,21017,25,0
225,0,56,0,403,114736,0,211,38,0
225,1,136,0,601,84680,0,21109,25,0
226,0,56,0,404,115235,0,211,38,0
226,1,136,0,604,85046,0,21201,25,0
227,0,56,0,405,115734,0,212,38,0
227,1,138,0,607,85410,0,21294,25,0
228,0,56,0,406,116232,0,213,38,0
228,1,139,0,610,85773,0,21388,25,0
229,0,56,0,407,116731,0,214,38,0
229,1,139,0,613,86136,0,21483,26,0
230,0,56,0,408,117230,0,215,38,0
230,1,140,0,616,86495,0,21580,26,0
231,0,57,0,408,117729,0,216,39,0
